column,missing_count,missing_pct
Cyclone_Material_Temp,2452,0.6476834486766337
Cyclone_Inlet_Draft,2183,0.5766284536953881
Cyclone_Outlet_Gas_draft,2182,0.5763643087326324
Cyclone_Gas_Outlet_Temp,2182,0.5763643087326324
Cyclone_Inlet_Gas_Temp,2181,0.5761001637698769
Cyclone_cone_draft,2181,0.5761001637698769
